state,county,cofips,race,sex,renters,variance
AL,MARENGO,01091,black,female,1782.6500761808,21356.7369856274
AL,MARENGO,01091,black,male,1243.12290502793,10444.1479022385
AL,MARENGO,01091,hisp,female,17.7272727272727,674.785486580877
AL,MARENGO,01091,hisp,male,15.3636363636364,507.011800633065
AL,MARENGO,01091,other,female,4.71942446043166,68.3027008249099
AL,MARENGO,01091,other,male,15.5395683453237,736.420563683734
AL,MARENGO,01091,white,female,656.592385786802,10137.1153200426
AL,MARENGO,01091,white,male,506.943908629442,6060.77749795715
AL,MARION,01093,asian,female,0,1035.9027884572
AL,MARION,01093,asian,male,16.6923076923077,9957.72066093168
AL,MARION,01093,black,female,140.321739130435,2246.9189207993
AL,MARION,01093,black,male,99.2869565217391,1127.90405772213
AL,MARION,01093,hisp,female,51.2433797412564,587.567794696297
AL,MARION,01093,hisp,male,58.8303284851313,757.498201045025
AL,MARION,01093,other,female,20.7474226804124,617.532547350531
AL,MARION,01093,other,male,51.2371134020619,2821.22621634341
AL,MARION,01093,white,female,2549.20681603885,24520.4781918536
AL,MARION,01093,white,male,2017.22967299218,15433.0013653826
AL,MARSHALL,01095,asian,female,64,116167.656902071
AL,MARSHALL,01095,asian,male,9,2304.99516822943
AL,MARSHALL,01095,black,female,424.768031189084,1047.02160426525
AL,MARSHALL,01095,black,male,511.789473684211,1429.63082441565
AL,MARSHALL,01095,hisp,female,1449.95204513399,84957.8403364712
AL,MARSHALL,01095,hisp,male,1905.30888575458,146101.421185748
AL,MARSHALL,01095,other,female,170.37030995106,243.945354054493
AL,MARSHALL,01095,other,male,210.845024469821,326.472561939625
AL,MARSHALL,01095,white,female,7887.45704904142,14941.8517909366
AL,MARSHALL,01095,white,male,6171.11344137274,10298.957948818
AL,MOBILE,01097,asian,female,809,798.916010135338
AL,MOBILE,01097,asian,male,957,945.874990504878
AL,MOBILE,01097,black,female,27629,17938.1374323222
AL,MOBILE,01097,black,male,16361,12955.7298674722
AL,MOBILE,01097,hisp,female,1457,1427.29538508806
AL,MOBILE,01097,hisp,male,1864,1822.33435541314
AL,MOBILE,01097,other,female,931,918.272826190435
AL,MOBILE,01097,other,male,706,697.530644768372
AL,MOBILE,01097,white,female,22086,16081.7846873965
AL,MOBILE,01097,white,male,19903,15014.7482961813
AL,MONROE,01099,asian,female,4.54545454545455,3046.76681592246
AL,MONROE,01099,asian,male,6,5308.3374091542
AL,MONROE,01099,black,female,1643.00918932528,15647.1241279203
AL,MONROE,01099,black,male,1406.34428499496,11509.3582427937
AL,MONROE,01099,hisp,female,20.702479338843,209.930375612711
AL,MONROE,01099,hisp,male,29.504132231405,424.824439003309
AL,MONROE,01099,other,female,0,1568.21278344928
AL,MONROE,01099,other,male,0,766.344632194209
AL,MONROE,01099,white,female,1381.56218592965,12011.639400593
AL,MONROE,01099,white,male,1136.62028894472,8175.31529468051
AL,MONTGOMERY,01101,asian,female,745.491803278689,980.566807605469
AL,MONTGOMERY,01101,asian,male,763.185792349727,2396.72764551834
AL,MONTGOMERY,01101,black,female,25506.807903952,28724.1305005034
AL,MONTGOMERY,01101,black,male,17221.3096548274,18981.755645898
AL,MONTGOMERY,01101,hisp,female,721.018552875696,1370.04026330343
AL,MONTGOMERY,01101,hisp,male,1129.62152133581,2666.81366353951
AL,MONTGOMERY,01101,other,female,498.021791767555,1545.80648859355
AL,MONTGOMERY,01101,other,male,293.445520581114,660.598891454346
AL,MONTGOMERY,01101,white,female,7583.93102754876,18983.273079719
AL,MONTGOMERY,01101,white,male,7583.90860647497,14030.5272577482
AL,MORGAN,01103,asian,female,30,427.446968428068
AL,MORGAN,01103,asian,male,145,9429.80279022237
AL,MORGAN,01103,black,female,2843.88288770054,11047.8525314239
AL,MORGAN,01103,black,male,2051.18395721925,6240.46437252289
AL,MORGAN,01103,hisp,female,1232,56554.8458037772
AL,MORGAN,01103,hisp,male,1608,95852.3200083657
AL,MORGAN,01103,other,female,547.973684210526,2201.78503022925
AL,MORGAN,01103,other,male,350.842105263158,1012.17297575671
AL,MORGAN,01103,white,female,7669.47580878803,30141.5610885173
AL,MORGAN,01103,white,male,6591.83341380975,23009.4508346697
AL,PERRY,01105,asian,female,0,1300.89795918367
AL,PERRY,01105,asian,male,0,0
AL,PERRY,01105,black,female,629.113594040968,12805.3678943904
AL,PERRY,01105,black,male,438.709497206704,6234.42497684839
AL,PERRY,01105,hisp,female,0,342.211567835197
AL,PERRY,01105,hisp,male,0,257.03891095177
AL,PERRY,01105,other,female,0,48.0349016505336
AL,PERRY,01105,other,male,0,520.782916466969
AL,PERRY,01105,white,female,219.222335025381,2271.7404633464
AL,PERRY,01105,white,male,169.257868020305,1356.20996436829
AL,PICKENS,01107,asian,female,10.6363636363636,152.301223540161
AL,PICKENS,01107,asian,male,18,431.07838307037
AL,PICKENS,01107,black,female,1557.87947439964,6386.7033557072
AL,PICKENS,01107,black,male,945.695514272768,2561.43884727178
AL,PICKENS,01107,hisp,female,46.1907692307692,419.176002245687
AL,PICKENS,01107,hisp,male,64.3569230769231,810.91931281316
AL,PICKENS,01107,other,female,10.0983606557377,17.6110263110762
AL,PICKENS,01107,other,male,12.9836065573771,27.7742155180178
AL,PICKENS,01107,white,female,795.165387299372,6101.70355199848
AL,PICKENS,01107,white,male,740.394510351244,5299.241864966
AL,PIKE,01109,asian,female,211.638629283489,6369.72438151491
AL,PIKE,01109,asian,male,104.015576323988,1570.40883119095
AL,PIKE,01109,black,female,2426.7592166812,39721.6411677722
AL,PIKE,01109,black,male,1862.47443114247,23487.2684977311
AL,PIKE,01109,hisp,female,97.2540983606557,868.630476983432
AL,PIKE,01109,hisp,male,129.054644808743,1523.04570586814
AL,PIKE,01109,other,female,20.0528169014085,457.274082601477
AL,PIKE,01109,other,male,22.6866197183099,585.103938972426
AL,PIKE,01109,white,female,2076.35626568071,28931.405094222
AL,PIKE,01109,white,male,2090.29552357058,29316.9990852569
AL,RANDOLPH,01111,asian,female,7.98571428571429,192.634286361718
AL,RANDOLPH,01111,asian,male,26.9285714285714,2178.58377244182
AL,RANDOLPH,01111,black,female,642.036039527223,8129.5850096951
AL,RANDOLPH,01111,black,male,539.204805270297,5746.64232661074
AL,RANDOLPH,01111,hisp,female,86.3564356435644,897.721150312026
AL,RANDOLPH,01111,hisp,male,110.419801980198,1461.75836506128
AL,RANDOLPH,01111,other,female,65.6666666666667,3687.95177694294
AL,RANDOLPH,01111,other,male,30.5,798.322649974074
AL,RANDOLPH,01111,white,female,1469.35338345865,13925.0421713551
AL,RANDOLPH,01111,white,male,1334.16541353383,11499.6415376216
AL,RUSSELL,01113,asian,female,108.560747663551,3297.12704233922
AL,RUSSELL,01113,asian,male,53.3551401869159,804.788645081107
AL,RUSSELL,01113,black,female,4158.05597399508,43474.9219233188
AL,RUSSELL,01113,black,male,3191.19955601364,25873.3514209225
AL,RUSSELL,01113,hisp,female,354.590163934426,6059.10662295037
AL,RUSSELL,01113,hisp,male,470.535519125683,10582.803843234
AL,RUSSELL,01113,other,female,186.963028169014,2275.84473702263
AL,RUSSELL,01113,other,male,211.519366197183,2897.43440959644
AL,RUSSELL,01113,white,female,3818.05493199525,30743.1404980709
AL,RUSSELL,01113,white,male,3843.68678198864,31143.2311529507
AL,ST. CLAIR,01115,asian,female,99.7051282051282,12866.4657157492
AL,ST. CLAIR,01115,asian,male,82.9230769230769,8913.47276174829
AL,ST. CLAIR,01115,black,female,519.444444444445,1761.55729502023
AL,ST. CLAIR,01115,black,male,488.244047619048,1581.0265445491
AL,ST. CLAIR,01115,hisp,female,285.093799682035,4655.60169214567
AL,ST. CLAIR,01115,hisp,male,257.230524642289,3800.20493328954
AL,ST. CLAIR,01115,other,female,101.116625310174,720.912000575565
AL,ST. CLAIR,01115,other,male,120.967741935484,1017.02207938337
AL,ST. CLAIR,01115,white,female,4479.52418781124,37688.2695161365
AL,ST. CLAIR,01115,white,male,4011.08086317287,30452.1653932741
AL,SHELBY,01117,asian,female,411,405.46378474043
AL,SHELBY,01117,asian,male,314,310.768615626639
AL,SHELBY,01117,black,female,3077,2766.69818432092
AL,SHELBY,01117,black,male,2247,2081.52382669114
AL,SHELBY,01117,hisp,female,1654,1564.33966963818
AL,SHELBY,01117,hisp,male,2430,2236.47286313582
AL,SHELBY,01117,other,female,341,337.189007603566
AL,SHELBY,01117,other,male,148,147.28211851075
AL,SHELBY,01117,white,female,9869,6676.90636470897
AL,SHELBY,01117,white,male,10021,6729.82141452543
AL,SUMTER,01119,asian,female,0,1616.97959183674
AL,SUMTER,01119,asian,male,0,0
AL,SUMTER,01119,black,female,1297.00152361605,16403.5296171626
AL,SUMTER,01119,black,male,904.458100558659,8007.88569470517
AL,SUMTER,01119,hisp,female,4.09090909090909,373.539992118107
AL,SUMTER,01119,hisp,male,3.54545454545455,280.579247497112
AL,SUMTER,01119,other,female,2.06474820143885,53.776707579811
AL,SUMTER,01119,other,male,6.79856115107914,582.249249168711
AL,SUMTER,01119,white,female,330.982741116751,4258.08955023778
AL,SUMTER,01119,white,male,255.546192893401,2542.85288064919
AL,TALLADEGA,01121,asian,female,35.0142857142857,2490.98567007248
AL,TALLADEGA,01121,asian,male,118.071428571429,28096.9641245728
AL,TALLADEGA,01121,black,female,3390.22204999031,14674.4478319893
AL,TALLADEGA,01121,black,male,2847.22960666538,10702.9729556989
AL,TALLADEGA,01121,hisp,female,190.336633663366,3615.46540211282
AL,TALLADEGA,01121,hisp,male,243.374257425743,5882.09891417995
AL,TALLADEGA,01121,other,female,199.680272108844,5497.11780094199
AL,TALLADEGA,01121,other,male,92.7448979591837,1211.06287149282
AL,TALLADEGA,01121,white,female,4012.46500867554,38236.9959111098
AL,TALLADEGA,01121,white,male,3643.2978600347,31666.9103584366
AL,TALLAPOOSA,01123,asian,female,0,2080.37657722402
AL,TALLAPOOSA,01123,asian,male,0,1287.63632806957
AL,TALLAPOOSA,01123,black,female,2096.28287488909,27114.664077355
AL,TALLAPOOSA,01123,black,male,1537.85732031943,14742.0567635225
AL,TALLAPOOSA,01123,hisp,female,175.847887323944,2641.42953214366
AL,TALLAPOOSA,01123,hisp,male,225.321126760563,4320.54174287866
AL,TALLAPOOSA,01123,other,female,61.2936802973978,608.509022406734
AL,TALLAPOOSA,01123,other,male,69.5910780669145,781.887828658627
AL,TALLAPOOSA,01123,white,female,2319.77860629067,23347.8505464923
AL,TALLAPOOSA,01123,white,male,2011.65943600868,17647.0865895428
AL,TUSCALOOSA,01125,asian,female,599.363636363636,2370.90209358006
AL,TUSCALOOSA,01125,asian,male,676,5770.91517788898
AL,TUSCALOOSA,01125,black,female,12949.1205256004,29064.4366902203
AL,TUSCALOOSA,01125,black,male,8379.30448572723,13960.3791458287
AL,TUSCALOOSA,01125,hisp,female,941.809230769231,3419.97767731597
AL,TUSCALOOSA,01125,hisp,male,767.643076923077,5615.30993760829
AL,TUSCALOOSA,01125,other,female,158.901639344262,271.554002846373
AL,TUSCALOOSA,01125,other,male,267.016393442623,454.934064094163
AL,TUSCALOOSA,01125,white,female,12662.8346127006,27656.4986537098
AL,TUSCALOOSA,01125,white,male,12049.6054896488,24895.0778748384
AL,WALKER,01127,asian,female,0,0
AL,WALKER,01127,asian,male,14.3076923076923,6274.33030787375
AL,WALKER,01127,black,female,625.069565217391,4319.83970426658
AL,WALKER,01127,black,male,442.278260869565,2217.83784413243
AL,WALKER,01127,hisp,female,212.713043478261,2309.083338071
AL,WALKER,01127,hisp,male,248.634782608696,3125.24982178636
AL,WALKER,01127,other,female,78.2474226804124,87.9487295744947
AL,WALKER,01127,other,male,193.237113402062,343.15773182344
AL,WALKER,01127,white,female,5089.986,32478.1852610698
AL,WALKER,01127,white,male,4046.5524,20976.1052893186
AL,WASHINGTON,01129,asian,female,0,2825.03971662256
AL,WASHINGTON,01129,asian,male,0,4922.34920224314
AL,WASHINGTON,01129,black,female,251.490433031219,3273.21936658667
AL,WASHINGTON,01129,black,male,215.264853977845,2399.22322047474
AL,WASHINGTON,01129,hisp,female,11.0413223140496,197.780306192614
AL,WASHINGTON,01129,hisp,male,15.7355371900826,401.259709677058
AL,WASHINGTON,01129,other,female,87.776,1520.57487503032
AL,WASHINGTON,01129,other,male,61.36,746.906191966902
AL,WASHINGTON,01129,white,female,610.165829145729,7064.54816373291
AL,WASHINGTON,01129,white,male,501.98743718593,4790.4447122628
AL,WILCOX,01131,asian,female,0,1847.7286795207
AL,WILCOX,01131,asian,male,0,3219.48245119687
AL,WILCOX,01131,black,female,1050.34239677744,9890.15499938122
AL,WILCOX,01131,black,male,899.047331319235,7264.65387165386
AL,WILCOX,01131,hisp,female,0,85.1757109804178
AL,WILCOX,01131,hisp,male,0,172.996269954993
AL,WILCOX,01131,other,female,0,679.512074475784
AL,WILCOX,01131,other,male,0,332.059804818261
AL,WILCOX,01131,white,female,270.326633165829,1789.54983628154
AL,WILCOX,01131,white,male,222.399497487437,1212.98356148977
AL,WINSTON,01133,asian,female,0,252.427192368193
AL,WINSTON,01133,asian,male,0,286.426128958427
AL,WINSTON,01133,black,female,0,289.7894350061
AL,WINSTON,01133,black,male,0,370.656129666957
AL,WINSTON,01133,hisp,female,82.9321663019694,871.688982867438
AL,WINSTON,01133,hisp,male,96.0612691466083,1166.20448422326
AL,WINSTON,01133,other,female,30.6586102719033,256.614667434212
AL,WINSTON,01133,other,male,26.558912386707,193.206807619709
AL,WINSTON,01133,white,female,1972.01319648094,14031.2150359926
AL,WINSTON,01133,white,male,1594.1495601173,9242.25499388412
AK,ALEUTIANS EAST BOROUGH,02013,asian,female,72.1537001897533,1076.34122925141
AK,ALEUTIANS EAST BOROUGH,02013,asian,male,67.314990512334,937.034546603242
AK,ALEUTIANS EAST BOROUGH,02013,black,female,17.5024390243902,82.068502902532
AK,ALEUTIANS EAST BOROUGH,02013,black,male,16.7170731707317,74.9527843448377
AK,ALEUTIANS EAST BOROUGH,02013,hisp,female,14.4053452115813,47.7451406337345
AK,ALEUTIANS EAST BOROUGH,02013,hisp,male,33.9554565701559,263.122545895761
AK,ALEUTIANS EAST BOROUGH,02013,other,female,139.50929246821,258.684753849875
AK,ALEUTIANS EAST BOROUGH,02013,other,male,141.905771111836,267.588805861104
AK,ALEUTIANS EAST BOROUGH,02013,white,female,78.8802233776237,114.138822932656
AK,ALEUTIANS EAST BOROUGH,02013,white,male,92.0233005969575,155.009728850057
AK,ALEUTIANS WEST CENSUS AREA,02016,asian,female,450.239089184061,1127.55168860452
AK,ALEUTIANS WEST CENSUS AREA,02016,asian,male,420.045540796964,989.731071452452
AK,ALEUTIANS WEST CENSUS AREA,02016,black,female,12.1756097560976,32.7790423683341
AK,ALEUTIANS WEST CENSUS AREA,02016,black,male,11.6292682926829,29.9440612116515
AK,ALEUTIANS WEST CENSUS AREA,02016,hisp,female,51.4476614699332,70.9365464419421
AK,ALEUTIANS WEST CENSUS AREA,02016,hisp,male,121.269487750557,366.641043636367
AK,ALEUTIANS WEST CENSUS AREA,02016,other,female,139.50929246821,281.380804832957
AK,ALEUTIANS WEST CENSUS AREA,02016,other,male,141.905771111836,291.071295640417
AK,ALEUTIANS WEST CENSUS AREA,02016,white,female,248.507606393222,1551.08020026423
AK,ALEUTIANS WEST CENSUS AREA,02016,white,male,289.914115155016,2107.71455899187
AK,ANCHORAGE MUNICIPALITY,02020,asian,female,5262,4897.04298493595
AK,ANCHORAGE MUNICIPALITY,02020,asian,male,4564,4288.90746406351
AK,ANCHORAGE MUNICIPALITY,02020,black,female,2983,2863.87822752364
AK,ANCHORAGE MUNICIPALITY,02020,black,male,4090,3868.75618713268
AK,ANCHORAGE MUNICIPALITY,02020,hisp,female,3596,3426.03604395418
AK,ANCHORAGE MUNICIPALITY,02020,hisp,male,3584,3410.4854930578
AK,ANCHORAGE MUNICIPALITY,02020,other,female,6751,6150.81992338744
AK,ANCHORAGE MUNICIPALITY,02020,other,male,5298,4929.63757972742
AK,ANCHORAGE MUNICIPALITY,02020,white,female,18135,13813.9175484726
AK,ANCHORAGE MUNICIPALITY,02020,white,male,21940,15622.1869158568
AK,BETHEL CENSUS AREA,02050,asian,female,56.2798861480076,755.655038985544
AK,BETHEL CENSUS AREA,02050,asian,male,52.5056925996205,657.83347291923
AK,BETHEL CENSUS AREA,02050,black,female,25.1121951219512,167.695901532327
AK,BETHEL CENSUS AREA,02050,black,male,23.9853658536585,153.157173990422
AK,BETHEL CENSUS AREA,02050,hisp,female,17.1492204899777,79.0418739553741
AK,BETHEL CENSUS AREA,02050,hisp,male,40.4231625835189,436.111764237004
AK,BETHEL CENSUS AREA,02050,other,female,1124.44489729377,4690.41562345966
AK,BETHEL CENSUS AREA,02050,other,male,1143.7605151614,4849.07031823861
AK,BETHEL CENSUS AREA,02050,white,female,246.413441170807,1155.28452101981
AK,BETHEL CENSUS AREA,02050,white,male,287.471018678991,1569.09069954668
AK,BRISTOL BAY BOROUGH,02060,asian,female,1.44307400379507,69.2441302267458
AK,BRISTOL BAY BOROUGH,02060,asian,male,1.34629981024668,60.2684392081504
AK,BRISTOL BAY BOROUGH,02060,black,female,0,17.3338362247713
AK,BRISTOL BAY BOROUGH,02060,black,male,0,15.813136835394
AK,BRISTOL BAY BOROUGH,02060,hisp,female,6.17371937639198,5.79917452748963
AK,BRISTOL BAY BOROUGH,02060,hisp,male,14.5523385300668,31.8250520168955
AK,BRISTOL BAY BOROUGH,02060,other,female,46.5030974894033,112.2812667223
AK,BRISTOL BAY BOROUGH,02060,other,male,47.3019237039452,116.165291356937
AK,BRISTOL BAY BOROUGH,02060,white,female,72.5977277103794,72.9826838048456
AK,BRISTOL BAY BOROUGH,02060,white,male,84.6940111688812,99.047096504272
AK,DENALI BOROUGH,02068,asian,female,0,81.2260969111338
AK,DENALI BOROUGH,02068,asian,male,0,38.8783002634491
AK,DENALI BOROUGH,02068,black,female,3.49344978165939,14.4172877883564
AK,DENALI BOROUGH,02068,black,male,5.15720524017467,31.4090726098134
AK,DENALI BOROUGH,02068,hisp,female,0,14.3849950756036
AK,DENALI BOROUGH,02068,hisp,male,0,45.3518876460546
AK,DENALI BOROUGH,02068,other,female,23.1800262812089,280.177525572253
AK,DENALI BOROUGH,02068,other,male,20.4336399474376,217.735202262157
AK,DENALI BOROUGH,02068,white,female,108.630613414867,278.433183632283
AK,DENALI BOROUGH,02068,white,male,141.743550544621,473.652586846577
AK,DILLINGHAM CENSUS AREA,02070,asian,female,0,249.339114035915
AK,DILLINGHAM CENSUS AREA,02070,asian,male,0,217.018508705115
AK,DILLINGHAM CENSUS AREA,02070,black,female,0,34.6676724495427
AK,DILLINGHAM CENSUS AREA,02070,black,male,0,31.626273670788
AK,DILLINGHAM CENSUS AREA,02070,hisp,female,17.8351893095768,44.3212727426618
AK,DILLINGHAM CENSUS AREA,02070,hisp,male,42.0400890868597,242.950599806826
AK,DILLINGHAM CENSUS AREA,02070,other,female,358.073850668406,470.740249415385
AK,DILLINGHAM CENSUS AREA,02070,other,male,364.224812520378,486.659130544954
AK,DILLINGHAM CENSUS AREA,02070,white,female,101.916040824186,330.907667230697
AK,DILLINGHAM CENSUS AREA,02070,white,male,118.897361833237,449.809628675349
AK,FAIRBANKS NORTH STAR BOROUGH,02090,asian,female,584.736097067745,11139.4651776816
AK,FAIRBANKS NORTH STAR BOROUGH,02090,asian,male,404.543983822042,5395.10415760048
AK,FAIRBANKS NORTH STAR BOROUGH,02090,black,female,728.733624454149,1907.91802418277
AK,FAIRBANKS NORTH STAR BOROUGH,02090,black,male,1075.79301310044,3691.247498403
AK,FAIRBANKS NORTH STAR BOROUGH,02090,hisp,female,832.57096069869,7761.0017187615
AK,FAIRBANKS NORTH STAR BOROUGH,02090,hisp,male,1478.30513100437,23716.6319986769
AK,FAIRBANKS NORTH STAR BOROUGH,02090,other,female,1846.98449408673,29333.8471898834
AK,FAIRBANKS NORTH STAR BOROUGH,02090,other,male,1628.15243101183,22895.6252011925
AK,FAIRBANKS NORTH STAR BOROUGH,02090,white,female,7526.44187527868,49766.2678127317
AK,FAIRBANKS NORTH STAR BOROUGH,02090,white,male,9820.66252627556,82827.5488927713
