,state,county,cofips,race,sex,renters,variance
415,AL,LIMESTONE,1083,other,female,270.072429906542,866.754752790309
416,AL,LIMESTONE,1083,other,male,101.572429906542,172.496963117809
417,AL,LIMESTONE,1083,white,female,5411.19720322548,19841.4757093478
418,AL,LIMESTONE,1083,white,male,4681.29662141472,15202.1292970487
419,AL,LOWNDES,1085,asian,female,0.0,60.0847004090311
420,AL,LOWNDES,1085,asian,male,0.0,389.679992110553
421,AL,LOWNDES,1085,black,female,961.019676504919,4612.21571994631
422,AL,LOWNDES,1085,black,male,673.091545772886,2295.64755462736
423,AL,LOWNDES,1085,hisp,female,0.0,118.109341372418
424,AL,LOWNDES,1085,hisp,male,0.0,267.366416883275
425,AL,LOWNDES,1085,other,female,4.03147699757869,333.830081572379
426,AL,LOWNDES,1085,other,male,2.42130750605327,120.431255896875
427,AL,LOWNDES,1085,white,female,122.915745023125,965.910175059516
428,AL,LOWNDES,1085,white,male,95.977277297406,589.197989475793
429,AL,MACON,1087,asian,female,12.0623052959502,1339.41393305202
430,AL,MACON,1087,asian,male,5.92834890965732,323.638621937631
431,AL,MACON,1087,black,female,2248.29398239911,10708.6730524133
432,AL,MACON,1087,black,male,1725.50701657021,6385.32702133386
433,AL,MACON,1087,hisp,female,26.6803278688525,656.62334312297
434,AL,MACON,1087,hisp,male,35.4043715846995,1155.74915687943
435,AL,MACON,1087,other,female,14.7447183098592,528.304245062133
436,AL,MACON,1087,other,male,16.681338028169,676.100046809878
437,AL,MACON,1087,white,female,168.253268189621,1592.6828480906
438,AL,MACON,1087,white,male,169.382807341872,1614.11170062867
439,AL,MADISON,1089,asian,female,1180.90566037736,16457.6076520707
440,AL,MADISON,1089,asian,male,1158.90566037736,6419.54662421468
441,AL,MADISON,1089,black,female,16686.5222913916,40951.4127323794
442,AL,MADISON,1089,black,male,11991.726655348,35399.6158882308
443,AL,MADISON,1089,hisp,female,2030.96487329501,13239.2097035349
444,AL,MADISON,1089,hisp,male,2832.61407497049,10266.3154275174
445,AL,MADISON,1089,other,female,885.557260142398,3451.23100409369
446,AL,MADISON,1089,other,male,1152.58254562364,1584.87322287146
447,AL,MADISON,1089,white,female,19710.3457477331,98302.5517682504
448,AL,MADISON,1089,white,male,18097.5899372125,73896.1102518684
449,AL,MARENGO,1091,asian,female,0.0,1896.48979591837
450,AL,MARENGO,1091,asian,male,0.0,0.0
451,AL,MARENGO,1091,black,female,1782.6500761808,21356.7369856274
452,AL,MARENGO,1091,black,male,1243.12290502793,10444.1479022385
453,AL,MARENGO,1091,hisp,female,17.7272727272727,674.785486580877
454,AL,MARENGO,1091,hisp,male,15.3636363636364,507.011800633065
455,AL,MARENGO,1091,other,female,4.71942446043166,68.3027008249099
456,AL,MARENGO,1091,other,male,15.5395683453237,736.420563683734
457,AL,MARENGO,1091,white,female,656.592385786802,10137.1153200426
458,AL,MARENGO,1091,white,male,506.943908629442,6060.77749795715
459,AL,MARION,1093,asian,female,0.0,1035.9027884572
460,AL,MARION,1093,asian,male,16.6923076923077,9957.72066093168
461,AL,MARION,1093,black,female,140.321739130435,2246.9189207993
462,AL,MARION,1093,black,male,99.2869565217391,1127.90405772213
463,AL,MARION,1093,hisp,female,51.2433797412564,587.567794696297
464,AL,MARION,1093,hisp,male,58.8303284851313,757.498201045025
465,AL,MARION,1093,other,female,20.7474226804124,617.532547350531
466,AL,MARION,1093,other,male,51.2371134020619,2821.22621634341
467,AL,MARION,1093,white,female,2549.20681603885,24520.4781918536
468,AL,MARION,1093,white,male,2017.22967299218,15433.0013653826
469,AL,MARSHALL,1095,asian,female,64.0,116167.656902071
470,AL,MARSHALL,1095,asian,male,9.0,2304.99516822943
471,AL,MARSHALL,1095,black,female,424.768031189084,1047.02160426525
472,AL,MARSHALL,1095,black,male,511.789473684211,1429.63082441565
473,AL,MARSHALL,1095,hisp,female,1449.95204513399,84957.8403364712
474,AL,MARSHALL,1095,hisp,male,1905.30888575458,146101.421185748
475,AL,MARSHALL,1095,other,female,170.37030995106,243.945354054493
476,AL,MARSHALL,1095,other,male,210.845024469821,326.472561939625
477,AL,MARSHALL,1095,white,female,7887.45704904142,14941.8517909366
478,AL,MARSHALL,1095,white,male,6171.11344137274,10298.957948818
479,AL,MOBILE,1097,asian,female,809.0,798.916010135338
480,AL,MOBILE,1097,asian,male,957.0,945.874990504878
481,AL,MOBILE,1097,black,female,27629.0,17938.1374323222
482,AL,MOBILE,1097,black,male,16361.0,12955.7298674722
483,AL,MOBILE,1097,hisp,female,1457.0,1427.29538508806
484,AL,MOBILE,1097,hisp,male,1864.0,1822.33435541314
485,AL,MOBILE,1097,other,female,931.0,918.272826190435
486,AL,MOBILE,1097,other,male,706.0,697.530644768372
487,AL,MOBILE,1097,white,female,22086.0,16081.7846873965
488,AL,MOBILE,1097,white,male,19903.0,15014.7482961813
489,AL,MONROE,1099,asian,female,4.54545454545455,3046.76681592246
490,AL,MONROE,1099,asian,male,6.0,5308.3374091542
491,AL,MONROE,1099,black,female,1643.00918932528,15647.1241279203
492,AL,MONROE,1099,black,male,1406.34428499496,11509.3582427937
493,AL,MONROE,1099,hisp,female,20.702479338843,209.930375612711
494,AL,MONROE,1099,hisp,male,29.504132231405,424.824439003309
495,AL,MONROE,1099,other,female,0.0,1568.21278344928
496,AL,MONROE,1099,other,male,0.0,766.344632194209
497,AL,MONROE,1099,white,female,1381.56218592965,12011.639400593
498,AL,MONROE,1099,white,male,1136.62028894472,8175.31529468051
499,AL,MONTGOMERY,1101,asian,female,745.491803278689,980.566807605469
500,AL,MONTGOMERY,1101,asian,male,763.185792349727,2396.72764551834
501,AL,MONTGOMERY,1101,black,female,25506.807903952,28724.1305005034
502,AL,MONTGOMERY,1101,black,male,17221.3096548274,18981.755645898
503,AL,MONTGOMERY,1101,hisp,female,721.018552875696,1370.04026330343
504,AL,MONTGOMERY,1101,hisp,male,1129.62152133581,2666.81366353951
505,AL,MONTGOMERY,1101,other,female,498.021791767555,1545.80648859355
506,AL,MONTGOMERY,1101,other,male,293.445520581114,660.598891454346
507,AL,MONTGOMERY,1101,white,female,7583.93102754876,18983.273079719
508,AL,MONTGOMERY,1101,white,male,7583.90860647497,14030.5272577482
509,AL,MORGAN,1103,asian,female,30.0,427.446968428068
510,AL,MORGAN,1103,asian,male,145.0,9429.80279022237
511,AL,MORGAN,1103,black,female,2843.88288770054,11047.8525314239
512,AL,MORGAN,1103,black,male,2051.18395721925,6240.46437252289
513,AL,MORGAN,1103,hisp,female,1232.0,56554.8458037772
514,AL,MORGAN,1103,hisp,male,1608.0,95852.3200083657
515,AL,MORGAN,1103,other,female,547.973684210526,2201.78503022925
516,AL,MORGAN,1103,other,male,350.842105263158,1012.17297575671
517,AL,MORGAN,1103,white,female,7669.47580878803,30141.5610885173
518,AL,MORGAN,1103,white,male,6591.83341380975,23009.4508346697
519,AL,PERRY,1105,asian,female,0.0,1300.89795918367
520,AL,PERRY,1105,asian,male,0.0,0.0
521,AL,PERRY,1105,black,female,629.113594040968,12805.3678943904
522,AL,PERRY,1105,black,male,438.709497206704,6234.42497684839
523,AL,PERRY,1105,hisp,female,0.0,342.211567835197
524,AL,PERRY,1105,hisp,male,0.0,257.03891095177
525,AL,PERRY,1105,other,female,0.0,48.0349016505336
526,AL,PERRY,1105,other,male,0.0,520.782916466969
527,AL,PERRY,1105,white,female,219.222335025381,2271.7404633464
528,AL,PERRY,1105,white,male,169.257868020305,1356.20996436829
529,AL,PICKENS,1107,asian,female,10.6363636363636,152.301223540161
530,AL,PICKENS,1107,asian,male,18.0,431.07838307037
531,AL,PICKENS,1107,black,female,1557.87947439964,6386.7033557072
532,AL,PICKENS,1107,black,male,945.695514272768,2561.43884727178
533,AL,PICKENS,1107,hisp,female,46.1907692307692,419.176002245687
534,AL,PICKENS,1107,hisp,male,64.3569230769231,810.91931281316
535,AL,PICKENS,1107,other,female,10.0983606557377,17.6110263110762
536,AL,PICKENS,1107,other,male,12.9836065573771,27.7742155180178
537,AL,PICKENS,1107,white,female,795.165387299372,6101.70355199848
538,AL,PICKENS,1107,white,male,740.394510351244,5299.241864966
539,AL,PIKE,1109,asian,female,211.638629283489,6369.72438151491
540,AL,PIKE,1109,asian,male,104.015576323988,1570.40883119095
541,AL,PIKE,1109,black,female,2426.7592166812,39721.6411677722
542,AL,PIKE,1109,black,male,1862.47443114247,23487.2684977311
543,AL,PIKE,1109,hisp,female,97.2540983606557,868.630476983432
544,AL,PIKE,1109,hisp,male,129.054644808743,1523.04570586814
545,AL,PIKE,1109,other,female,20.0528169014085,457.274082601477
546,AL,PIKE,1109,other,male,22.6866197183099,585.103938972426
547,AL,PIKE,1109,white,female,2076.35626568071,28931.405094222
548,AL,PIKE,1109,white,male,2090.29552357058,29316.9990852569
549,AL,RANDOLPH,1111,asian,female,7.98571428571429,192.634286361718
550,AL,RANDOLPH,1111,asian,male,26.9285714285714,2178.58377244182
551,AL,RANDOLPH,1111,black,female,642.036039527223,8129.5850096951
552,AL,RANDOLPH,1111,black,male,539.204805270297,5746.64232661074
553,AL,RANDOLPH,1111,hisp,female,86.3564356435644,897.721150312026
554,AL,RANDOLPH,1111,hisp,male,110.419801980198,1461.75836506128
555,AL,RANDOLPH,1111,other,female,65.6666666666667,3687.95177694294
556,AL,RANDOLPH,1111,other,male,30.5,798.322649974074
557,AL,RANDOLPH,1111,white,female,1469.35338345865,13925.0421713551
558,AL,RANDOLPH,1111,white,male,1334.16541353383,11499.6415376216
559,AL,RUSSELL,1113,asian,female,108.560747663551,3297.12704233922
560,AL,RUSSELL,1113,asian,male,53.3551401869159,804.788645081107
561,AL,RUSSELL,1113,black,female,4158.05597399508,43474.9219233188
562,AL,RUSSELL,1113,black,male,3191.19955601364,25873.3514209225
563,AL,RUSSELL,1113,hisp,female,354.590163934426,6059.10662295037
564,AL,RUSSELL,1113,hisp,male,470.535519125683,10582.803843234
565,AL,RUSSELL,1113,other,female,186.963028169014,2275.84473702263
566,AL,RUSSELL,1113,other,male,211.519366197183,2897.43440959644
567,AL,RUSSELL,1113,white,female,3818.05493199525,30743.1404980709
568,AL,RUSSELL,1113,white,male,3843.68678198864,31143.2311529507
569,AL,ST. CLAIR,1115,asian,female,99.7051282051282,12866.4657157492
570,AL,ST. CLAIR,1115,asian,male,82.9230769230769,8913.47276174829
571,AL,ST. CLAIR,1115,black,female,519.444444444445,1761.55729502023
572,AL,ST. CLAIR,1115,black,male,488.244047619048,1581.0265445491
573,AL,ST. CLAIR,1115,hisp,female,285.093799682035,4655.60169214567
574,AL,ST. CLAIR,1115,hisp,male,257.230524642289,3800.20493328954
575,AL,ST. CLAIR,1115,other,female,101.116625310174,720.912000575565
576,AL,ST. CLAIR,1115,other,male,120.967741935484,1017.02207938337
577,AL,ST. CLAIR,1115,white,female,4479.52418781124,37688.2695161365
578,AL,ST. CLAIR,1115,white,male,4011.08086317287,30452.1653932741
579,AL,SHELBY,1117,asian,female,411.0,405.46378474043
580,AL,SHELBY,1117,asian,male,314.0,310.768615626639
581,AL,SHELBY,1117,black,female,3077.0,2766.69818432092
582,AL,SHELBY,1117,black,male,2247.0,2081.52382669114
583,AL,SHELBY,1117,hisp,female,1654.0,1564.33966963818
584,AL,SHELBY,1117,hisp,male,2430.0,2236.47286313582
585,AL,SHELBY,1117,other,female,341.0,337.189007603566
586,AL,SHELBY,1117,other,male,148.0,147.28211851075
587,AL,SHELBY,1117,white,female,9869.0,6676.90636470897
588,AL,SHELBY,1117,white,male,10021.0,6729.82141452543
589,AL,SUMTER,1119,asian,female,0.0,1616.97959183674
590,AL,SUMTER,1119,asian,male,0.0,0.0
591,AL,SUMTER,1119,black,female,1297.00152361605,16403.5296171626
592,AL,SUMTER,1119,black,male,904.458100558659,8007.88569470517
593,AL,SUMTER,1119,hisp,female,4.09090909090909,373.539992118107
594,AL,SUMTER,1119,hisp,male,3.54545454545455,280.579247497112
595,AL,SUMTER,1119,other,female,2.06474820143885,53.776707579811
596,AL,SUMTER,1119,other,male,6.79856115107914,582.249249168711
597,AL,SUMTER,1119,white,female,330.982741116751,4258.08955023778
598,AL,SUMTER,1119,white,male,255.546192893401,2542.85288064919
599,AL,TALLADEGA,1121,asian,female,35.0142857142857,2490.98567007248
600,AL,TALLADEGA,1121,asian,male,118.071428571429,28096.9641245728
601,AL,TALLADEGA,1121,black,female,3390.22204999031,14674.4478319893
602,AL,TALLADEGA,1121,black,male,2847.22960666538,10702.9729556989
603,AL,TALLADEGA,1121,hisp,female,190.336633663366,3615.46540211282
604,AL,TALLADEGA,1121,hisp,male,243.374257425743,5882.09891417995
605,AL,TALLADEGA,1121,other,female,199.680272108844,5497.11780094199
606,AL,TALLADEGA,1121,other,male,92.7448979591837,1211.06287149282
607,AL,TALLADEGA,1121,white,female,4012.46500867554,38236.9959111098
608,AL,TALLADEGA,1121,white,male,3643.2978600347,31666.9103584366
609,AL,TALLAPOOSA,1123,asian,female,0.0,2080.37657722402
610,AL,TALLAPOOSA,1123,asian,male,0.0,1287.63632806957
611,AL,TALLAPOOSA,1123,black,female,2096.28287488909,27114.664077355
612,AL,TALLAPOOSA,1123,black,male,1537.85732031943,14742.0567635225
613,AL,TALLAPOOSA,1123,hisp,female,175.847887323944,2641.42953214366
614,AL,TALLAPOOSA,1123,hisp,male,225.321126760563,4320.54174287866
615,AL,TALLAPOOSA,1123,other,female,61.2936802973978,608.509022406734
616,AL,TALLAPOOSA,1123,other,male,69.5910780669145,781.887828658627
617,AL,TALLAPOOSA,1123,white,female,2319.77860629067,23347.8505464923
618,AL,TALLAPOOSA,1123,white,male,2011.65943600868,17647.0865895428
619,AL,TUSCALOOSA,1125,asian,female,599.363636363636,2370.90209358006
620,AL,TUSCALOOSA,1125,asian,male,676.0,5770.91517788898
621,AL,TUSCALOOSA,1125,black,female,12949.1205256004,29064.4366902203
622,AL,TUSCALOOSA,1125,black,male,8379.30448572723,13960.3791458287
623,AL,TUSCALOOSA,1125,hisp,female,941.809230769231,3419.97767731597
624,AL,TUSCALOOSA,1125,hisp,male,767.643076923077,5615.30993760829
625,AL,TUSCALOOSA,1125,other,female,158.901639344262,271.554002846373
626,AL,TUSCALOOSA,1125,other,male,267.016393442623,454.934064094163
627,AL,TUSCALOOSA,1125,white,female,12662.8346127006,27656.4986537098
628,AL,TUSCALOOSA,1125,white,male,12049.6054896488,24895.0778748384
629,AL,WALKER,1127,asian,female,0.0,0.0
630,AL,WALKER,1127,asian,male,14.3076923076923,6274.33030787375
631,AL,WALKER,1127,black,female,625.069565217391,4319.83970426658
632,AL,WALKER,1127,black,male,442.278260869565,2217.83784413243
633,AL,WALKER,1127,hisp,female,212.713043478261,2309.083338071
634,AL,WALKER,1127,hisp,male,248.634782608696,3125.24982178636
635,AL,WALKER,1127,other,female,78.2474226804124,87.9487295744947
636,AL,WALKER,1127,other,male,193.237113402062,343.15773182344
637,AL,WALKER,1127,white,female,5089.986,32478.1852610698
638,AL,WALKER,1127,white,male,4046.5524,20976.1052893186
639,AL,WASHINGTON,1129,asian,female,0.0,2825.03971662256
640,AL,WASHINGTON,1129,asian,male,0.0,4922.34920224314
641,AL,WASHINGTON,1129,black,female,251.490433031219,3273.21936658667
642,AL,WASHINGTON,1129,black,male,215.264853977845,2399.22322047474
643,AL,WASHINGTON,1129,hisp,female,11.0413223140496,197.780306192614
644,AL,WASHINGTON,1129,hisp,male,15.7355371900826,401.259709677058
645,AL,WASHINGTON,1129,other,female,87.776,1520.57487503032
646,AL,WASHINGTON,1129,other,male,61.36,746.906191966902
647,AL,WASHINGTON,1129,white,female,610.165829145729,7064.54816373291
648,AL,WASHINGTON,1129,white,male,501.98743718593,4790.4447122628
649,AL,WILCOX,1131,asian,female,0.0,1847.7286795207
650,AL,WILCOX,1131,asian,male,0.0,3219.48245119687
651,AL,WILCOX,1131,black,female,1050.34239677744,9890.15499938122
652,AL,WILCOX,1131,black,male,899.047331319235,7264.65387165386
653,AL,WILCOX,1131,hisp,female,0.0,85.1757109804178
654,AL,WILCOX,1131,hisp,male,0.0,172.996269954993
655,AL,WILCOX,1131,other,female,0.0,679.512074475784
656,AL,WILCOX,1131,other,male,0.0,332.059804818261
657,AL,WILCOX,1131,white,female,270.326633165829,1789.54983628154
658,AL,WILCOX,1131,white,male,222.399497487437,1212.98356148977
659,AL,WINSTON,1133,asian,female,0.0,252.427192368193
660,AL,WINSTON,1133,asian,male,0.0,286.426128958427
661,AL,WINSTON,1133,black,female,0.0,289.7894350061
662,AL,WINSTON,1133,black,male,0.0,370.656129666957
663,AL,WINSTON,1133,hisp,female,82.9321663019694,871.688982867438
664,AL,WINSTON,1133,hisp,male,96.0612691466083,1166.20448422326
665,AL,WINSTON,1133,other,female,30.6586102719033,256.614667434212
666,AL,WINSTON,1133,other,male,26.558912386707,193.206807619709
667,AL,WINSTON,1133,white,female,1972.01319648094,14031.2150359926
668,AL,WINSTON,1133,white,male,1594.1495601173,9242.25499388412
669,AK,ALEUTIANS EAST BOROUGH,2013,asian,female,72.1537001897533,1076.34122925141
670,AK,ALEUTIANS EAST BOROUGH,2013,asian,male,67.314990512334,937.034546603242
671,AK,ALEUTIANS EAST BOROUGH,2013,black,female,17.5024390243902,82.068502902532
672,AK,ALEUTIANS EAST BOROUGH,2013,black,male,16.7170731707317,74.9527843448377
673,AK,ALEUTIANS EAST BOROUGH,2013,hisp,female,14.4053452115813,47.7451406337345
674,AK,ALEUTIANS EAST BOROUGH,2013,hisp,male,33.9554565701559,263.122545895761
675,AK,ALEUTIANS EAST BOROUGH,2013,other,female,139.50929246821,258.684753849875
676,AK,ALEUTIANS EAST BOROUGH,2013,other,male,141.905771111836,267.588805861104
677,AK,ALEUTIANS EAST BOROUGH,2013,white,female,78.8802233776237,114.138822932656
678,AK,ALEUTIANS EAST BOROUGH,2013,white,male,92.0233005969575,155.009728850057
679,AK,ALEUTIANS WEST CENSUS AREA,2016,asian,female,450.239089184061,1127.55168860452
680,AK,ALEUTIANS WEST CENSUS AREA,2016,asian,male,420.045540796964,989.731071452452
681,AK,ALEUTIANS WEST CENSUS AREA,2016,black,female,12.1756097560976,32.7790423683341
682,AK,ALEUTIANS WEST CENSUS AREA,2016,black,male,11.6292682926829,29.9440612116515
683,AK,ALEUTIANS WEST CENSUS AREA,2016,hisp,female,51.4476614699332,70.9365464419421
684,AK,ALEUTIANS WEST CENSUS AREA,2016,hisp,male,121.269487750557,366.641043636367
685,AK,ALEUTIANS WEST CENSUS AREA,2016,other,female,139.50929246821,281.380804832957
686,AK,ALEUTIANS WEST CENSUS AREA,2016,other,male,141.905771111836,291.071295640417
687,AK,ALEUTIANS WEST CENSUS AREA,2016,white,female,248.507606393222,1551.08020026423
688,AK,ALEUTIANS WEST CENSUS AREA,2016,white,male,289.914115155016,2107.71455899187
689,AK,ANCHORAGE MUNICIPALITY,2020,asian,female,5262.0,4897.04298493595
690,AK,ANCHORAGE MUNICIPALITY,2020,asian,male,4564.0,4288.90746406351
691,AK,ANCHORAGE MUNICIPALITY,2020,black,female,2983.0,2863.87822752364
692,AK,ANCHORAGE MUNICIPALITY,2020,black,male,4090.0,3868.75618713268
693,AK,ANCHORAGE MUNICIPALITY,2020,hisp,female,3596.0,3426.03604395418
694,AK,ANCHORAGE MUNICIPALITY,2020,hisp,male,3584.0,3410.4854930578
695,AK,ANCHORAGE MUNICIPALITY,2020,other,female,6751.0,6150.81992338744
696,AK,ANCHORAGE MUNICIPALITY,2020,other,male,5298.0,4929.63757972742
697,AK,ANCHORAGE MUNICIPALITY,2020,white,female,18135.0,13813.9175484726
698,AK,ANCHORAGE MUNICIPALITY,2020,white,male,21940.0,15622.1869158568
699,AK,BETHEL CENSUS AREA,2050,asian,female,56.2798861480076,755.655038985544
700,AK,BETHEL CENSUS AREA,2050,asian,male,52.5056925996205,657.83347291923
701,AK,BETHEL CENSUS AREA,2050,black,female,25.1121951219512,167.695901532327
702,AK,BETHEL CENSUS AREA,2050,black,male,23.9853658536585,153.157173990422
703,AK,BETHEL CENSUS AREA,2050,hisp,female,17.1492204899777,79.0418739553741
704,AK,BETHEL CENSUS AREA,2050,hisp,male,40.4231625835189,436.111764237004
705,AK,BETHEL CENSUS AREA,2050,other,female,1124.44489729377,4690.41562345966
706,AK,BETHEL CENSUS AREA,2050,other,male,1143.7605151614,4849.07031823861
707,AK,BETHEL CENSUS AREA,2050,white,female,246.413441170807,1155.28452101981
708,AK,BETHEL CENSUS AREA,2050,white,male,287.471018678991,1569.09069954668
709,AK,BRISTOL BAY BOROUGH,2060,asian,female,1.44307400379507,69.2441302267458
710,AK,BRISTOL BAY BOROUGH,2060,asian,male,1.34629981024668,60.2684392081504
711,AK,BRISTOL BAY BOROUGH,2060,black,female,0.0,17.3338362247713
712,AK,BRISTOL BAY BOROUGH,2060,black,male,0.0,15.813136835394
713,AK,BRISTOL BAY BOROUGH,2060,hisp,female,6.17371937639198,5.79917452748963
714,AK,BRISTOL BAY BOROUGH,2060,hisp,male,14.5523385300668,31.8250520168955
715,AK,BRISTOL BAY BOROUGH,2060,other,female,46.5030974894033,112.2812667223
